id,name,playName,wikidataId,normalizedGenre,libretto,firstAuthor,title,subtitle,numOfCoAuthors,maxDegreeIds,numOfSegments,numOfActs,numOfSpeakers,numOfSpeakersMale,numOfSpeakersFemale,numOfSpeakersUnknown,numOfPersonGroups,numOfP,numOfL,wikipediaLinkCount,wordCountText,wordCountSp,wordCountStage,yearWritten,yearPremiered,yearPrinted,yearNormalized,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,averageDegree,density,averageClustering,size,maxDegree,numConnectedComponents,numEdges,diameter,averagePathLength
fre001572,andrieux-les-etourdis,andrieux-les-etourdis,,Comedy,False,Andrieux,Les Etourdis,Ou le Mort Supposé,0,daiglemont|monsieur-daiglemont,38,0,8,6,2,0,0,0,1353,,11774,11392,147,,1816.0,1788,1788.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANDRIEUX_ETOURDIS.xml', 'http://theatre-classique.fr/pages/documents/ANDRIEUX_ETOURDIS.xml']",,,,,5.5,0.785714285714285,0.836904761904761,8,7.0,1.0,22.0,2.0,1.214285714285714
fre000016,andrieux-moliere-et-ses-amis,andrieux-moliere-et-ses-amis,,Comedy,False,Andrieux,Molière et ses Amis ou La Soirée d'Auteuil,Comédie en un Acte et en vers,0,several characters,19,1,9,6,2,1,0,0,1034,,8497,8098,167,,1804.0,1804,1804.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANDRIEUX_MOLIEREETSESAMIS.xml', 'http://theatre-classique.fr/pages/documents/ANDRIEUX_MOLIEREETSESAMIS.xml']",,,,,7.555555555555555,0.9444444444444441,0.9523809523809521,9,8.0,1.0,34.0,2.0,1.055555555555555
fre001504,anomyme-dialogue-de-la-prude-et-de-la-coquette,anomyme-dialogue-de-la-prude-et-de-la-coquette,,,False,[anonyme],Dialogue de la Prude et de la Coquette,,0,angelique|iris,1,0,2,0,2,0,0,42,42,,6397,5012,496,,,1659,1659.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_PRUDECOQUETTE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_PRUDECOQUETTE.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre000017,anonyme-adam,anonyme-adam,Q1008497,,False,[anonyme],Adam,Mystère,0,several characters,10,1,18,14,1,3,0,1,1384,0.0,12049,11890,1904,1150/1170,,1170,1170.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_ADAM.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_ADAM.xml']",,,,,6.888888888888889,0.40522875816993403,0.7592592592592591,18,10.0,3.0,62.0,4.0,1.185714285714285
fre000018,anonyme-aventures-de-ninette,anonyme-aventures-de-ninette,,Comedy,False,[anonyme],Les Aventures de Ninette,Comédie en 4 Tableaux,0,la-maman,6,1,8,1,3,4,0,91,0,,2325,2148,518,,1833.0,1833,1833.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_AVENTURESDENINETTE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_AVENTURESDENINETTE.xml']",,,,,4.75,0.678571428571428,0.8422619047619041,8,7.0,1.0,19.0,2.0,1.321428571428571
fre000019,anonyme-bonnes-gens,anonyme-bonnes-gens,,Comedy,False,[anonyme],Les Bonnes Gens,"Petite Pièce en un Acte, et en Vers.",0,madame-guillaume,6,1,6,3,0,3,0,0,404,,3578,3040,30,,,1772,1772.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_BONNESGENS.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_BONNESGENS.xml']",,,,,3.0,0.6000000000000001,0.9,6,5.0,1.0,9.0,2.0,1.4
fre000021,anonyme-chapelain-decoiffe-2,anonyme-chapelain-decoiffe-2,,,False,[anonyme],Fragment d'une Comédie Intitulée Chapelain Décoiffé [2],,0,chapelain|la-serre,2,1,2,2,0,0,0,0,129,,1459,1358,30,,,1666,1666.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_CHAPELAINDECOIFFE_2.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_CHAPELAINDECOIFFE_2.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre000020,anonyme-chapelain-decoiffe,anonyme-chapelain-decoiffe,,,False,[anonyme],Fragment d'une Comédie Intitulée Chapelain Décoiffé.,D'une autre façon.,0,chapelain|cassaigne|la-serre,5,1,3,3,0,0,0,0,266,,2432,2312,0,,,1666,1666.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_CHAPELAINDECOIFFE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_CHAPELAINDECOIFFE.xml']",,,,,2.0,1.0,1.0,3,2.0,1.0,3.0,1.0,1.0
fre000022,anonyme-club-des-dames,anonyme-club-des-dames,Q123529816,Comedy,False,[anonyme],Le Club des Dames ou Le Retour de Descartes,Comédie en un Acte et en Prose.,0,descartes,8,1,11,3,5,3,0,188,9,0.0,7258,6020,160,,,1784,1784.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_CLUBDESDAMES.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_CLUBDESDAMES.xml']",,,,,5.090909090909091,0.509090909090909,0.8376623376623371,11,9.0,1.0,28.0,3.0,1.545454545454545
fre001502,anonyme-d-alcippe-et-de-drionice,anonyme-d-alcippe-et-de-drionice,,,False,[anonyme],Dialogue d'Alcippe et de Dionice,,0,alcipe|drionice,1,0,2,2,0,0,0,16,0,,1272,1214,100,,,1659,1659.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_DIALOGUEALCIPPEDRIONICE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_DIALOGUEALCIPPEDRIONICE.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre000023,anonyme-deroute-des-precieuses,anonyme-deroute-des-precieuses,,,False,[anonyme],La Déroute des Précieuses,Mascarade,0,colporteur-portant|le-colporteur-criant,6,0,7,3,0,4,0,0,79,,1165,627,486,,,1659,1659.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_DEROUTEDESPRECIEUSES.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_DEROUTEDESPRECIEUSES.xml']",,,,,0.28571428571428503,0.047619047619047006,0.0,7,1.0,6.0,1.0,1.0,1.0
fre001503,anonyme-dialogue-des-yeux-et-de-la-bouche,anonyme-dialogue-des-yeux-et-de-la-bouche,,,False,[anonyme],Dialogue des Yeux et de la Bouche,,0,la-bouche|les-yeux,1,0,2,0,0,2,0,22,0,,2175,2125,118,,,1659,1659.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_DIALOGUEDESYEUXETDELABOUCHE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_DIALOGUEDESYEUXETDELABOUCHE.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre000024,anonyme-dialogue-rousseau-voltaire,anonyme-dialogue-rousseau-voltaire,,Comedy,False,[anonyme],Dialogue entre Voltaire et Rousseau,Après leur Passage du Styx,0,rousseau|voltaire,1,1,2,2,0,0,0,24,77,,1671,1519,0,,,1778,1778.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_DIALOGUEROUSSEAUVOLTAIRE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_DIALOGUEROUSSEAUVOLTAIRE.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre001575,anonyme-dialogue-sur-les-vacances,anonyme-dialogue-sur-les-vacances,,,False,[anonyme],Dialogue sur les Vacances et les Ennuis de l'Ecole,"Dialogue, Petits Discours, Récits Facétieux pour la Discrtibution des Prix de 1858.",0,several characters,1,0,7,7,0,0,0,0,297,,2831,2555,37,,,1858,1858.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_DIALOGUESURLESVACANCES.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_DIALOGUESURLESVACANCES.xml']",,,,,6.0,1.0,1.0,7,6.0,1.0,21.0,1.0,1.0
fre000025,anonyme-jeu-d-esmoree,anonyme-jeu-d-esmoree,,,False,[anonyme],Le Jeu d'Esmorée,Fils du Roi de Sicile,0,esmoree|l-astrologue,18,0,7,2,2,3,0,119,0,,8868,6051,33,,,1835,1835.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_JEUDESMOREE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_JEUDESMOREE.xml']",,,,,3.714285714285714,0.6190476190476191,0.7761904761904761,7,5.0,1.0,13.0,3.0,1.428571428571428
fre000026,anonyme-jus-du-pelerin,anonyme-jus-du-pelerin,,Comedy,False,[anonyme],Le Jus du Pelerin,,1,several characters,1,0,7,2,0,5,0,37,2,,1172,1131,4,,,1834,1834.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_JUSDUPELERIN.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_JUSDUPELERIN.xml']",,,,,6.0,1.0,1.0,7,6.0,1.0,21.0,1.0,1.0
fre001574,anonyme-la-complainte-de-la-femme-coupee,anonyme-la-complainte-de-la-femme-coupee,,,False,[anonyme],La Complainte de la Femme Coupée en Morceaux,Prix : 10 centimes,0,le-narrateur,1,0,1,1,0,0,0,0,90,,511,471,5,,,1878,1878.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_COMPLAINTEFEMMECOUPEE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_COMPLAINTEFEMMECOUPEE.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001577,anonyme-le-normand-et-la-gascon,anonyme-le-normand-et-la-gascon,,,False,[anonyme],Le Normand et la Gascon,"Dialogue, ou Petite Scène.",0,several characters,2,0,4,0,0,4,0,2,194,,1990,1710,52,,,1858,1858.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_NORMANDGASCON.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_NORMANDGASCON.xml']",,,,,1.0,0.33333333333333304,0.0,4,1.0,2.0,2.0,1.0,1.0
fre000027,anonyme-matinee-comedien-francais,anonyme-matinee-comedien-francais,,,False,[anonyme],La Matinée du Comédien Français,Comédie,0,belval,12,1,5,3,1,1,0,249,0,,6138,6040,72,,,1785,1785.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_MATINEECOMEDIENFRANCAIS.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_MATINEECOMEDIENFRANCAIS.xml']",,,,,2.8,0.7000000000000001,0.7000000000000001,5,4.0,1.0,7.0,2.0,1.3
fre001576,anonyme-melisse,anonyme-melisse,,Tragicomedy,False,[anonyme],Mélisse,Tragi-Comédie,0,alexis,30,0,11,7,2,2,0,0,2109,,23203,18254,5,,,1879,1879.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_MELISSE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_MELISSE.xml']",,,,,5.818181818181818,0.581818181818181,0.723232323232323,11,9.0,2.0,32.0,2.0,1.288888888888889
fre001578,anonyme-nouveau-catechisme-poissard,anonyme-nouveau-catechisme-poissard,,,False,[anonyme],Nouveau Catéchisme Poissard,Recueil de Tirades et Dialogues à l'Usage des Amusements du Carnaval,0,la-poissarde,10,0,10,5,4,1,0,21,453,,4770,4675,0,,,1840,1840.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_NOUVEAUCATECHISMEPOISSARD.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_NOUVEAUCATECHISMEPOISSARD.xml']",,,,,1.6,0.177777777777777,0.15,10,4.0,3.0,8.0,4.0,1.9545454545454541
fre001579,anonyme-ouverture-de-la-seance,anonyme-ouverture-de-la-seance,,,False,[anonyme],Ouverture de la Séance,,0,several characters,2,0,8,7,0,1,0,61,0,,2092,1833,40,,,1858,1858.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_OUVERTUREDELASEANCE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_OUVERTUREDELASEANCE.xml']",,,,,5.25,0.75,0.875,8,6.0,2.0,21.0,1.0,1.0
fre000028,anonyme-pardonneur,anonyme-pardonneur,,Comedy,False,[anonyme],Farce Nouvelle Tres Bonne et Fort Joyeuse à Trois Personnages d'un Pardonneur d'un Triacleur et d'une Tavernière,,0,le-pardonneur|le-triacleur|la-taverniere,2,1,3,1,1,1,0,0,331,,2426,2348,14,1517/1520,,,1520.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_PARDONNEUR.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_PARDONNEUR.xml']",,,,,2.0,1.0,1.0,3,2.0,1.0,3.0,1.0,1.0
fre000029,anonyme-pont-aux-anes,anonyme-pont-aux-anes,,Comedy,False,[anonyme],Farce Nouvelle Fort Joyeuse du Pont aux Anes,"À quatre personnages,c'est à savoir",0,le-mari,4,0,4,3,0,1,0,0,306,,2235,2154,3,1480,,,1480.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_PONTAUXANES.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_PONTAUXANES.xml']",,,,,1.5,0.5,0.0,4,3.0,1.0,3.0,2.0,1.5
fre000030,anonyme-portier-du-parnasse,anonyme-portier-du-parnasse,,Comedy,False,[anonyme],Le Portier du Parnasse,Ou les Poètes Réformés,0,apollon,23,1,12,6,4,2,0,334,0,,8692,8286,53,,,1770,1770.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_PORTIERDUPARNASSE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_PORTIERDUPARNASSE.xml']",,,,,2.833333333333333,0.257575757575757,0.651851851851851,12,10.0,2.0,17.0,2.0,1.690909090909091
fre000031,anonyme-prix-d-un-moment,anonyme-prix-d-un-moment,,Comedy,False,[anonyme],Le Prix d'un Moment,"Petite Pièce en un Acte et en Prose, Melée D'Airs.",0,louis,5,1,5,4,0,1,0,41,153,,3317,2775,142,,,1772,1772.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_PRIXDUNMOMENT.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_PRIXDUNMOMENT.xml']",,,,,2.8,0.7000000000000001,0.7000000000000001,5,4.0,1.0,7.0,2.0,1.3
fre000032,anonyme-reception-argenson,anonyme-reception-argenson,,,False,[anonyme],La Réception de Monseigneur le Vicomte d'Argenson,Par Toutes les Nations du Pays de Canada à son Entrée au Gouvernement de la Nouvelle-France.,0,several characters,3,1,13,5,0,8,0,16,40,,1969,1782,72,,1658.0,1658,1658.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_RECEPTIONARGENSON.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_RECEPTIONARGENSON.xml']",,,,,6.461538461538462,0.538461538461538,1.0,13,8.0,2.0,42.0,1.0,1.0
fre000033,anonyme-resurrection-du-sauveur,anonyme-resurrection-du-sauveur,,,False,[anonyme],La Résurrection du Sauveur,Fragment d'un Mystère Inédit,1,pilate|un-soldat|caïphe,6,0,9,6,0,3,0,67,0,,3019,2603,358,,,1834,1834.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_RESURRECTIONDUSAUVEUR.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_RESURRECTIONDUSAUVEUR.xml']",,,,,4.888888888888889,0.611111111111111,0.793650793650793,9,7.0,2.0,22.0,2.0,1.214285714285714
fre000034,anonyme-resurrection-jenin-landore,anonyme-resurrection-jenin-landore,,Comedy,False,[anonyme],Farce Nouvelle Très Bonne et Fort Joyeuse de la Resurrection de Jenin Landore,"À quatre personnages, c'est à savoir",0,several characters,1,1,4,3,0,1,0,0,268,,1968,1909,0,1511/1512,,1547/1557,1512.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_RESURRECTIONJENINLANDORE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_RESURRECTIONJENINLANDORE.xml']",,,,,3.0,1.0,1.0,4,3.0,1.0,6.0,1.0,1.0
fre000035,anonyme-sauvages-civilises,anonyme-sauvages-civilises,,,True,[anonyme],Les Sauvages ou Le Roi Bienfaisant.,Opéra National.,0,idamir,14,3,22,4,2,16,0,0,463,,4853,3469,1139,,,1789,1789.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_SAUVAGESCIVILISES.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_SAUVAGESCIVILISES.xml']",,,,,9.636363636363637,0.45887445887445805,0.842552419357232,22,18.0,1.0,106.0,3.0,1.588744588744588
fre000036,anonyme-serail-de-de-lys,anonyme-serail-de-de-lys,,Comedy,False,[anonyme],Le Sérail de de Lys,Parodie d'Alcibiade,0,alcibiade,3,0,4,2,2,0,0,0,75,,2173,823,32,,,1735,1735.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_SERAILDEDELYS.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_SERAILDEDELYS.xml']",,,,,1.5,0.5,0.0,4,3.0,1.0,3.0,2.0,1.5
fre000037,anonyme-sermon-joyeux,anonyme-sermon-joyeux,,Comedy,False,[anonyme],Sermon Joyeux de Bien Boire,"À deux personnages, c'est à savoir",0,le-cuisinier|le-precheur,1,1,2,2,0,0,0,0,366,,2598,2549,0,,,1545,1545.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_SERMONJOYEUX.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_SERMONJOYEUX.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre001580,anonyme-theatre-de-la-societe-de-la-rue-du-perron,anonyme-theatre-de-la-societe-de-la-rue-du-perron,,,False,[anonyme],Théâtre de la Société de la Rue du Perron,Prologue pour la Rentrée de la Troupe,0,le-recitant,1,0,1,1,0,0,0,0,92,,935,883,0,,1865.0,1865,1865.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_THEATREDESOCIETEDELARUEPERRON.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_THEATREDESOCIETEDELARUEPERRON.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre000038,anonyme-vende,anonyme-vende,,Tragedy,False,[anonyme],Vende,Ou le Triomphe et le Sacrifice de la Chasteté,0,,36,5,0,0,0,0,0,0,0,,4485,0,1273,,1644.0,1644,1644.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_VENDE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_VENDE.xml']",,,,,,,,0,,,,,
fre000039,anonyme-vierges-folles-vierges-sages,anonyme-vierges-folles-vierges-sages,,,False,[anonyme],Les Vierges Sages et les Vierges Folles,,0,several characters,1,0,21,17,3,1,0,47,59,,1610,1525,21,,,1834,1834.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_VIERGESFOLLESVIERGESSAGES.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_VIERGESFOLLESVIERGESSAGES.xml']",,,,,20.0,1.0,1.0,21,20.0,1.0,210.0,1.0,1.0
fre000040,anonyme-voila-bien-le-diable,anonyme-voila-bien-le-diable,,Comedy,False,[anonyme],Oh ! Voilà Bien le Diable !,Petite Pièce en un Acte et en Prose Melée D'Airs.,0,several characters,6,1,9,3,3,3,0,62,240,,3705,3137,279,,,1772,1772.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_VOILABIENLEDIABLE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_VOILABIENLEDIABLE.xml']",,,,,7.111111111111111,0.8888888888888881,0.9365079365079361,9,8.0,1.0,32.0,2.0,1.111111111111111
fre000041,anonyme-zelamire,anonyme-zelamire,,Comedy,False,[anonyme],Zélamire,Ou la Sauvage,0,several characters,16,2,7,5,2,0,0,0,904,,7825,7687,45,,,1786,1786.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_ZELAMIRE.xml', 'http://theatre-classique.fr/pages/documents/ANONYME_ZELAMIRE.xml']",,,,,5.428571428571429,0.9047619047619041,0.9238095238095231,7,6.0,1.0,19.0,2.0,1.095238095238095
fre000042,anseaume-cendrillon,anseaume-cendrillon,,Comedy,False,Anseaume,Cendrillon,Opéra-Comique,0,cendrillon|l-ainee|la-cadette,15,1,11,2,2,7,0,0,993,,6595,6349,702,,1759.0,1759,1759.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_CENDRILLON.xml', 'http://theatre-classique.fr/pages/documents/ANSEAUME_CENDRILLON.xml']",,,,,6.727272727272727,0.6727272727272721,0.8722943722943721,11,9.0,1.0,37.0,3.0,1.363636363636363
fre000043,anseaume-chinois,anseaume-chinois,,,False,Anseaume,Le Chinois Poli en France,Parodie du Chinois de Retour,0,several characters,6,1,5,2,1,2,0,0,582,,3738,3603,448,,1755.0,1755,1755.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_CHINOIS.xml', 'http://theatre-classique.fr/pages/documents/ANSEAUME_CHINOIS.xml']",,,,,4.0,1.0,1.0,5,4.0,1.0,10.0,1.0,1.0
fre000044,anseaume-ressource-comique,anseaume-ressource-comique,,Comedy,False,Anseaume,La Ressource Comique,Pièce en un Acte Mêlée d'Ariettes,0,le-chevalier|la-marquise,27,1,15,8,4,3,0,367,335,,9109,8691,145,,1772.0,1772,1772.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_RESSOURCECOMIQUE.xml', 'http://theatre-classique.fr/pages/documents/ANSEAUME_RESSOURCECOMIQUE.xml']",,,,,4.266666666666667,0.304761904761904,0.6844444444444441,15,8.0,1.0,32.0,4.0,2.133333333333333
fre001462,anseaume-tableau-parlant,anseaume-tableau-parlant,,,False,Anseaume,Le Tableau Parlant,Comédie-Parade en un Acte et en vers,1,several characters,13,0,7,3,2,2,0,0,1131,,7733,7531,231,,1769.0,1787,1769.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_TABLEAUPARLANT.xml', 'http://theatre-classique.fr/pages/documents/ANSEAUME_TABLEAUPARLANT.xml']",,,,,5.428571428571429,0.9047619047619041,0.9238095238095231,7,6.0,1.0,19.0,2.0,1.095238095238095
fre001505,arago-mademoiselle-lange,arago-mademoiselle-lange,,,False,Arago,Mademoiselle Lange,Vaudeville,0,julie|simon,18,0,7,2,2,3,0,379,73,,6116,5919,166,,1701.0,1846,1701.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARAGO_MADEMOISELLELANGE.xml', 'http://theatre-classique.fr/pages/documents/ARAGO_MADEMOISELLELANGE.xml']",,,,,4.857142857142857,0.8095238095238091,0.9238095238095231,7,6.0,1.0,17.0,2.0,1.19047619047619
fre000045,archambault-ce-n-est-pas,archambault-ce-n-est-pas,,,False,Archambault,Ca n'en Est pas ou Tout ce qui Reluit n'est pas or,Comédie-Proverbe en un Acte,0,ragot,23,1,11,4,3,4,0,337,0,,8223,7988,61,,1779.0,1779,1779.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_CENESTPAS.xml', 'http://theatre-classique.fr/pages/documents/ARCHAMBAULT_CENESTPAS.xml']",,,,,6.727272727272727,0.6727272727272721,0.8149350649350651,11,9.0,1.0,37.0,3.0,1.363636363636363
fre000046,archambault-comedie-a-l-impromptu,archambault-comedie-a-l-impromptu,,Comedy,False,Dorvigny,La Comédie à l'Impromptu,Ou les Dupes,0,several characters,14,1,9,4,4,1,0,354,60,,6379,6183,186,,1780.0,1780,1780.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_COMEDIEALIMPROMPTU.xml', 'http://theatre-classique.fr/pages/documents/ARCHAMBAULT_COMEDIEALIMPROMPTU.xml']",,,,,7.777777777777778,0.9722222222222221,0.9722222222222221,9,8.0,1.0,35.0,2.0,1.027777777777777
fre000047,archambault-etrennes,archambault-etrennes,,Comedy,False,Archambault,"Les Etrennes de l'Amitié, de l'Amour et de la Nature","Comédie en un Acte, en vers",0,monsieur-de-saint-franc,21,1,10,4,2,4,0,3,768,,7356,6625,302,,1780.0,1783,1780.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_ETRENNES.xml', 'http://theatre-classique.fr/pages/documents/ARCHAMBAULT_ETRENNES.xml']",,,,,4.8,0.533333333333333,0.8607142857142851,10,9.0,1.0,24.0,2.0,1.4666666666666661
fre000048,archambault-hurlubrelu,archambault-hurlubrelu,,Comedy,False,Archambault,Hurlubrelu,Ou Tout de Travers,0,hurlubrelu,28,1,14,3,3,8,0,382,0,,9839,9584,382,,,1794,1794.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_HURLUBRELU.xml', 'http://theatre-classique.fr/pages/documents/ARCHAMBAULT_HURLUBRELU.xml']",,,,,3.571428571428571,0.274725274725274,0.751465201465201,14,13.0,1.0,25.0,2.0,1.725274725274725
fre000049,archambault-janot-battus,archambault-janot-battus,,,False,Archambault,Janot,Ou les Battus Paient l'Amende,0,ragot,22,1,10,4,2,4,0,430,2,,8419,8143,344,,1779.0,1779,1779.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_JANOTBATTUS.xml', 'http://theatre-classique.fr/pages/documents/ARCHAMBAULT_JANOTBATTUS.xml']",,,,,5.0,0.555555555555555,0.774920634920634,10,9.0,1.0,25.0,2.0,1.444444444444444
fre000050,archambault-janot-degraisseur,archambault-janot-degraisseur,,,False,Archambault,Janot chez le Dégraisseur,Ou à Quelque Chose Malheur Est Bon,0,madame-simon,17,1,9,2,4,3,0,274,0,,5730,5519,107,,1779.0,1779,1779.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_JANOTDEGRAISSEUR.xml', 'http://theatre-classique.fr/pages/documents/ARCHAMBAULT_JANOTDEGRAISSEUR.xml']",,,,,5.111111111111111,0.6388888888888881,0.8373015873015871,9,8.0,1.0,23.0,2.0,1.3611111111111112
fre000051,archambault-jocrisse-change,archambault-jocrisse-change,,Comedy,False,Archambault,Jocrisse Changé de Condition,Comédie-Folie en Deux Actes,0,jocrisse,33,2,7,2,2,3,0,415,0,,10413,10170,303,,1794.0,1799,1794.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_JOCRISSECHANGE.xml', 'http://theatre-classique.fr/pages/documents/ARCHAMBAULT_JOCRISSECHANGE.xml']",,,,,3.428571428571428,0.5714285714285711,0.628571428571428,7,6.0,1.0,12.0,2.0,1.428571428571428
fre000052,archambault-on-fait-ce-qu-on-peut,archambault-on-fait-ce-qu-on-peut,,,False,Dorvigny,"On Fait ce qu'on Peut, Non pas ce qu'on Veut",Proverbe à Deux Acteurs,0,franville,15,1,11,3,0,8,0,386,52,,8686,8499,398,,1779.0,1785,1779.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_ONFAITCEQUONPEUT.xml', 'http://theatre-classique.fr/pages/documents/ARCHAMBAULT_ONFAITCEQUONPEUT.xml']",,,,,2.545454545454545,0.254545454545454,0.46262626262626205,11,10.0,1.0,14.0,2.0,1.7454545454545451
